DateTime,Qheating_building_W,Tair_zoneNorth_K,Tair_zoneCore_K,Tair_zoneSouth_K,heatsys1.schedule1.Tset1,heatsys1.schedule1.Tset2,heatsys1.schedule1.Tset3
9040200,0,294.2392,291.1373,295.531,294.15,291.15,294.15
9040800,0,294.13733,291.10147,295.52386,294.15,291.15,294.15
9041400,0,294.0524,291.07074,295.51294,294.15,291.15,294.15
9042000,16000,294.49533,291.0451,295.4981,294.15,291.15,294.15
9042600,0,294.34576,291.44843,295.47928,294.15,291.15,294.15
9043200,0,294.2248,291.38168,295.4552,294.15,291.15,294.15
9043800,0,294.12097,291.32294,295.4267,294.15,291.15,294.15
9044400,25000,294.03043,291.27173,295.39334,294.15,291.15,294.15
9045000,0,294.41714,291.22842,295.35425,294.15,291.15,294.15
9045600,0,294.26978,291.19247,295.3089,294.15,291.15,294.15
9046200,0,294.14188,291.16122,295.25827,294.15,291.15,294.15
9046800,25000,294.02808,291.13382,295.20258,294.15,291.15,294.15
9047400,0,294.3921,291.11057,295.1413,294.15,291.15,294.15
9048000,0,294.2227,291.09113,295.0751,294.15,291.15,294.15
9048600,0,294.07422,291.0741,295.00653,294.15,291.15,294.15
9049200,0,294.45422,291.05917,294.93652,294.15,291.15,294.15
9049800,16000,294.24756,291.04636,294.86554,294.15,291.15,294.15
9050400,0,294.06888,291.4595,294.79425,291.15,291.15,291.15
9051000,0,293.83716,291.40018,294.64233,291.15,291.15,291.15
9051600,0,293.6381,291.3488,294.50418,291.15,291.15,291.15
9052200,0,293.45837,291.30298,294.37607,291.15,291.15,291.15
9052800,0,293.29572,291.26276,294.25848,291.15,291.15,291.15
9053400,0,293.1481,291.2272,294.1502,291.15,291.15,291.15
9054000,0,293.0152,291.19608,294.05093,291.15,291.15,291.15
9054600,0,292.8946,291.1683,293.95862,291.15,291.15,291.15
9055200,0,292.78647,291.144,293.8734,291.15,291.15,291.15
9055800,0,292.68744,291.12204,293.79318,291.15,291.15,291.15
9056400,0,292.59744,291.10242,293.71783,291.15,291.15,291.15
9057000,0,292.51395,291.08444,293.6459,291.15,291.15,291.15
9057600,0,292.43652,291.06796,293.5772,291.15,291.15,291.15
9058200,0,292.36444,291.0528,293.51126,291.15,291.15,291.15
9058800,0,292.29672,291.48904,293.4475,291.15,291.15,291.15
9059400,0,292.23236,291.42496,293.38528,291.15,291.15,291.15
9060000,0,292.17087,291.36755,293.32434,291.15,291.15,291.15
9060600,0,292.11115,291.31616,293.2641,291.15,291.15,291.15
9061200,0,292.05276,291.26938,293.20435,291.15,291.15,291.15
9061800,0,291.99548,291.22638,293.1451,291.15,291.15,291.15
9062400,0,291.9392,291.18695,293.0863,291.15,291.15,291.15
9063000,0,291.88397,291.15118,293.02792,291.15,291.15,291.15
9063600,0,291.8295,291.1181,292.96988,291.15,291.15,291.15
9064200,0,291.77554,291.08698,292.91205,291.15,291.15,291.15
9064800,0,291.72226,291.0582,292.85452,291.15,291.15,291.15
9065400,0,291.6698,291.48352,292.79733,291.15,291.15,291.15
9066000,0,291.61783,291.40924,292.74033,291.15,291.15,291.15
9066600,0,291.56616,291.34235,292.68347,291.15,291.15,291.15
9067200,0,291.51468,291.2819,292.62665,291.15,291.15,291.15
9067800,0,291.4633,291.22644,292.5699,291.15,291.15,291.15
9068400,0,291.41196,291.17505,292.5131,291.15,291.15,291.15
9069000,0,291.36072,291.12756,292.45636,291.15,291.15,291.15
9069600,0,291.3096,291.084,292.3997,291.15,291.15,291.15
9070200,16000,291.25858,291.04367,292.3431,291.15,291.15,291.15
9070800,0,291.2077,291.43356,292.28665,291.15,291.15,291.15
9071400,0,291.15707,291.35263,292.23047,291.15,291.15,291.15
9072000,0,291.10663,291.27917,292.17444,291.15,291.15,291.15
9072600,0,291.05627,291.21088,292.11856,291.15,291.15,291.15
9073200,0,291.5154,291.14868,292.06277,291.15,291.15,291.15
9073800,0,291.37488,291.09232,292.00708,291.15,291.15,291.15
9074400,16000,291.25146,291.0408,291.95142,291.15,291.15,291.15
9075000,0,291.14078,291.4212,291.89575,291.15,291.15,291.15
9075600,25000,291.0445,291.32874,291.84006,291.15,291.15,291.15
9076200,0,291.4191,291.24353,291.7843,291.15,291.15,291.15
9076800,0,291.25903,291.16794,291.7285,291.15,291.15,291.15
9077400,0,291.1184,291.09875,291.67276,291.15,291.15,291.15
9078000,41000,290.99377,291.03488,291.61713,291.15,291.15,291.15
9078600,0,291.3511,291.40558,291.56168,291.15,291.15,291.15
9079200,0,291.17673,291.3052,291.50656,291.15,291.15,291.15
9079800,25000,291.0249,291.21393,291.45166,291.15,291.15,291.15
9080400,0,291.35623,291.12964,291.39694,291.15,291.15,291.15
9081000,0,291.16113,291.0545,291.3425,291.15,291.15,291.15
9081600,25000,290.98898,291.44003,291.2882,291.15,291.15,291.15
9082200,0,291.3079,291.32587,291.2341,291.15,291.15,291.15
9082800,0,291.1031,291.22287,291.18018,291.15,291.15,291.15
9083400,0,291.43665,291.12872,291.12637,291.15,291.15,291.15
9084000,16000,291.19797,291.04358,291.07275,291.15,291.15,291.15
9084600,25000,290.98773,291.39487,291.53207,291.15,291.15,291.15
9085200,0,291.27963,291.27417,291.38138,291.15,291.15,291.15
9085800,0,291.05197,291.16788,291.25302,291.15,291.15,291.15
9086400,0,291.36426,291.07034,291.13867,291.15,291.15,291.15
9087000,25000,291.10632,291.43634,291.03745,291.15,291.15,291.15
9087600,0,291.39954,291.30493,291.409,291.15,291.15,291.15
9088200,0,291.1323,291.18643,291.2426,291.15,291.15,291.15
9088800,0,291.41748,291.07956,291.10007,291.15,291.15,291.15
9089400,0,291.14752,291.43732,291.4911,291.15,291.15,291.15
9090000,0,291.4565,291.2982,291.2974,291.15,291.15,291.15
9090600,0,291.22836,291.17215,291.14407,291.15,291.15,291.15
9091200,25000,291.07605,291.05835,291.02612,291.15,291.15,291.15
9091800,0,291.52023,291.41055,291.4111,291.15,291.15,291.15
9092400,0,291.4065,291.2684,291.27216,291.15,291.15,291.15
9093000,0,291.33835,291.1389,291.1762,291.15,291.15,291.15
9093600,16000,291.2986,291.02148,291.11304,291.15,291.15,291.15
9094200,0,291.28183,291.3447,291.081,291.15,291.15,291.15
9094800,0,291.27368,291.20313,291.07434,291.15,291.15,291.15
9095400,0,291.26852,291.07504,291.08252,291.15,291.15,291.15
9096000,0,291.26373,291.41302,291.10242,291.15,291.15,291.15
9096600,0,291.25928,291.25885,291.1334,291.15,291.15,291.15
9097200,0,291.25662,291.12112,291.17215,291.15,291.15,291.15
9097800,66000,291.8612,290.99652,291.8139,294.15,291.15,294.15
9098400,50000,292.83563,291.31274,292.82495,294.15,291.15,294.15
9099000,50000,293.61035,291.16272,293.64978,294.15,291.15,294.15
9099600,41000,294.23938,291.0288,294.3328,294.15,291.15,294.15
9100200,25000,294.24017,291.33765,293.9362,294.15,291.15,294.15
9100800,0,294.33316,291.1813,294.13486,294.15,291.15,294.15
9101400,41000,293.92432,291.04385,294.41388,294.15,291.15,294.15
9102000,0,294.08453,291.34912,294.17917,294.15,291.15,294.15
9102600,0,294.28882,291.1906,294.06793,294.15,291.15,294.15
9103200,25000,293.96112,291.0523,294.05405,294.15,291.15,294.15
9103800,0,294.17307,291.3839,294.11612,294.15,291.15,294.15
9104400,0,294.41672,291.22314,294.24335,294.15,291.15,294.15
9105000,0,294.11447,291.08194,294.42575,294.15,291.15,294.15
9105600,0,294.40268,291.4116,294.6443,294.15,291.15,294.15
9106200,0,294.13605,291.251,294.89786,294.15,291.15,294.15
9106800,0,294.4499,291.10873,295.17868,294.15,291.15,294.15
9107400,0,294.19315,291.43933,295.4852,294.15,291.15,294.15
9108000,25000,294.00275,291.2777,295.81766,294.15,291.15,294.15
9108600,0,294.32037,291.1357,296.17117,294.15,291.15,294.15
9109200,16000,294.1261,291.01428,296.5385,294.15,291.15,294.15
9109800,0,294.48648,291.33432,296.9109,294.15,291.15,294.15
9110400,0,294.277,291.19296,297.28595,294.15,291.15,294.15
9111000,0,294.11694,291.07193,297.65747,294.15,291.15,294.15
9111600,0,294.49774,291.4184,298.02286,294.15,291.15,294.15
9112200,0,294.30298,291.27548,298.37686,294.15,291.15,294.15
9112800,0,294.1477,291.14978,298.72012,294.15,291.15,294.15
9113400,41000,294.02237,291.04016,299.05347,294.15,291.15,294.15
9114000,0,294.38715,291.37595,299.37634,294.15,291.15,294.15
9114600,0,294.22485,291.24808,299.68835,294.15,291.15,294.15
9115200,0,294.09128,291.1366,299.9898,294.15,291.15,294.15
9115800,16000,294.4961,291.0418,300.279,294.15,291.15,294.15
9116400,0,294.31607,291.3891,300.55515,294.15,291.15,294.15
9117000,0,294.17697,291.27502,300.81665,294.15,291.15,294.15
9117600,0,294.0627,291.17667,301.06842,294.15,291.15,294.15
9118200,0,294.48203,291.093,301.31253,294.15,291.15,294.15
9118800,16000,294.31882,291.02432,301.5498,294.15,291.15,294.15
9119400,0,294.18866,291.39346,301.78094,294.15,291.15,294.15
9120000,0,294.0931,291.29913,302.00208,294.15,291.15,294.15
9120600,25000,294.01828,291.21878,302.2127,294.15,291.15,294.15
9121200,0,294.4274,291.1517,302.40875,294.15,291.15,294.15
9121800,0,294.31265,291.0995,302.5819,294.15,291.15,294.15
9122400,0,294.2257,291.0571,302.73697,294.15,291.15,294.15
9123000,0,294.16196,291.4741,302.87494,294.15,291.15,294.15
9123600,0,294.12177,291.39728,302.99167,294.15,291.15,294.15
9124200,0,294.09918,291.33298,303.0913,294.15,291.15,294.15
9124800,0,294.08847,291.2792,303.17957,294.15,291.15,294.15
9125400,0,294.09055,291.2363,303.2556,294.15,291.15,294.15
9126000,0,294.1032,291.20288,303.31824,294.15,291.15,294.15
9126600,0,294.12534,291.1783,303.36533,294.15,291.15,294.15
9127200,0,294.15466,291.1613,303.3932,294.15,291.15,294.15
9127800,0,294.18973,291.151,303.40057,294.15,291.15,294.15
9128400,0,294.2286,291.14648,303.3853,294.15,291.15,294.15
9129000,0,294.26932,291.1468,303.34756,294.15,291.15,294.15
9129600,0,294.3112,291.15155,303.28708,294.15,291.15,294.15
9130200,0,294.35245,291.16006,303.20587,294.15,291.15,294.15
9130800,0,294.39194,291.1718,303.1048,294.15,291.15,294.15
9131400,0,294.42838,291.18622,302.9841,294.15,291.15,294.15
9132000,0,294.46048,291.2028,302.84506,294.15,291.15,294.15
9132600,0,294.48654,291.22116,302.69174,294.15,291.15,294.15
9133200,0,294.50537,291.2409,302.52667,294.15,291.15,294.15
9133800,0,294.51648,291.26184,302.3556,294.15,291.15,294.15
9134400,0,294.519,291.28366,302.1803,294.15,291.15,294.15
9135000,0,294.5127,291.3062,302.00174,294.15,291.15,294.15
9135600,0,294.49637,291.32922,301.81876,294.15,291.15,294.15
9136200,0,294.46887,291.35257,301.62888,294.15,291.15,294.15
9136800,0,294.43033,291.37604,301.43488,291.15,291.15,291.15
9137400,0,294.296,291.3995,301.15353,291.15,291.15,291.15
9138000,0,294.16205,291.42258,300.88098,291.15,291.15,291.15
9138600,0,294.03262,291.44528,300.62216,291.15,291.15,291.15
9139200,0,293.90933,291.4674,300.38095,291.15,291.15,291.15
9139800,0,293.78946,291.48917,300.15186,291.15,291.15,291.15
9140400,0,293.6747,291.51035,299.93832,291.15,291.15,291.15
9141000,0,293.5662,291.53082,299.7411,291.15,291.15,291.15
9141600,0,293.4643,291.5505,299.55887,291.15,291.15,291.15
9142200,0,293.36905,291.56937,299.39105,291.15,291.15,291.15
9142800,0,293.27982,291.5873,299.2356,291.15,291.15,291.15
9143400,0,293.19653,291.6043,299.09225,291.15,291.15,291.15
9144000,0,293.11838,291.62033,298.95868,291.15,291.15,291.15
9144600,0,293.04517,291.63535,298.83432,291.15,291.15,291.15
9145200,0,292.976,291.64932,298.7174,291.15,291.15,291.15
9145800,0,292.9106,291.66223,298.6071,291.15,291.15,291.15
9146400,0,292.84863,291.6741,298.503,291.15,291.15,291.15
9147000,0,292.78937,291.6849,298.40366,291.15,291.15,291.15
9147600,0,292.73257,291.6947,298.30862,291.15,291.15,291.15
9148200,0,292.67783,291.70343,298.2172,291.15,291.15,291.15
9148800,0,292.6248,291.71115,298.12875,291.15,291.15,291.15
9149400,0,292.573,291.71786,298.04242,291.15,291.15,291.15
9150000,0,292.5225,291.72357,297.95834,291.15,291.15,291.15
9150600,0,292.47308,291.72836,297.8762,291.15,291.15,291.15
9151200,0,292.4244,291.7322,297.79535,291.15,291.15,291.15
9151800,0,292.37646,291.73514,297.71588,291.15,291.15,291.15
9152400,0,292.32916,291.7372,297.6376,291.15,291.15,291.15
9153000,0,292.28223,291.73843,297.56015,291.15,291.15,291.15
9153600,0,292.23575,291.73883,297.48358,291.15,291.15,291.15
9154200,0,292.18964,291.73846,297.40784,291.15,291.15,291.15
9154800,0,292.14383,291.73737,297.3326,291.15,291.15,291.15
9155400,0,292.09842,291.7356,297.25812,291.15,291.15,291.15
9156000,0,292.05347,291.7332,297.1844,291.15,291.15,291.15
9156600,0,292.00894,291.73007,297.11133,291.15,291.15,291.15
9157200,0,291.96484,291.72638,297.03897,291.15,291.15,291.15
9157800,0,291.9212,291.72208,296.96732,291.15,291.15,291.15
9158400,0,291.87802,291.71716,296.89633,291.15,291.15,291.15
9159000,0,291.83533,291.71155,296.82617,291.15,291.15,291.15
9159600,0,291.79312,291.70523,296.75668,291.15,291.15,291.15
9160200,0,291.75134,291.6979,296.68802,291.15,291.15,291.15
9160800,0,291.7096,291.69052,296.61935,291.15,291.15,291.15
9161400,0,291.66852,291.68152,296.55182,291.15,291.15,291.15
9162000,0,291.62753,291.67236,296.48438,291.15,291.15,291.15
9162600,0,291.58655,291.66318,296.41693,291.15,291.15,291.15
9163200,0,291.54556,291.65402,296.34952,291.15,291.15,291.15
9163800,0,291.50537,291.64355,296.2831,291.15,291.15,291.15
9164400,0,291.4654,291.6328,296.21698,291.15,291.15,291.15
9165000,0,291.4254,291.62207,296.15085,291.15,291.15,291.15
9165600,0,291.38544,291.6113,296.0847,291.15,291.15,291.15
9166200,0,291.34616,291.59952,296.01968,291.15,291.15,291.15
9166800,0,291.30713,291.58728,295.95514,291.15,291.15,291.15
9167400,0,291.2681,291.57507,295.89056,291.15,291.15,291.15
9168000,0,291.22906,291.56287,295.82602,291.15,291.15,291.15
9168600,0,291.1905,291.54984,295.76224,291.15,291.15,291.15
9169200,0,291.1522,291.5363,295.69894,291.15,291.15,291.15
9169800,0,291.11386,291.52274,295.63565,291.15,291.15,291.15
9170400,0,291.07556,291.50922,295.57236,291.15,291.15,291.15
9171000,25000,291.03738,291.4954,295.50928,291.15,291.15,291.15
9171600,0,291.4616,291.4815,295.44626,291.15,291.15,291.15
9172200,0,291.34323,291.46722,295.38354,291.15,291.15,291.15
9172800,0,291.2395,291.4527,295.32104,291.15,291.15,291.15
9173400,0,291.14746,291.4379,295.25876,291.15,291.15,291.15
9174000,0,291.06607,291.42282,295.19672,291.15,291.15,291.15
9174600,0,291.50528,291.40744,295.13492,291.15,291.15,291.15
9175200,0,291.35464,291.39178,295.0736,291.15,291.15,291.15
9175800,0,291.22745,291.3759,295.01367,291.15,291.15,291.15
9176400,0,291.11893,291.3598,294.95572,291.15,291.15,291.15
9177000,25000,291.03177,291.34348,294.90103,291.15,291.15,291.15
9177600,0,291.4361,291.32697,294.85126,291.15,291.15,291.15
9178200,0,291.32556,291.3102,294.81012,291.15,291.15,291.15
9178800,0,291.25067,291.29337,294.77637,291.15,291.15,291.15
9179400,0,291.2074,291.27637,294.74988,291.15,291.15,291.15
9180000,0,291.1936,291.25928,294.732,291.15,291.15,291.15
9180600,0,291.20313,291.2421,294.7234,291.15,291.15,291.15
9181200,0,291.22687,291.22482,294.7229,291.15,291.15,291.15
9181800,0,291.25436,291.2075,294.7294,291.15,291.15,291.15
9182400,0,291.2778,291.19016,294.73807,291.15,291.15,291.15
9183000,0,291.29666,291.17294,294.7495,291.15,291.15,291.15
9183600,0,291.3133,291.15585,294.76312,291.15,291.15,291.15
9184200,25000,291.9267,291.13895,294.86127,294.15,291.15,294.15
9184800,25000,292.91138,291.12228,294.94724,294.15,291.15,294.15
9185400,25000,293.72906,291.10596,295.02686,294.15,291.15,294.15
9186000,0,294.3921,291.08997,295.1036,294.15,291.15,294.15
9186600,25000,293.97195,291.07446,295.17996,294.15,291.15,294.15
9187200,0,294.11188,291.05942,295.25888,294.15,291.15,294.15
9187800,16000,294.30536,291.04498,295.34198,294.15,291.15,294.15
9188400,25000,293.96857,291.4609,295.43085,294.15,291.15,294.15
9189000,0,294.17526,291.40085,295.5268,294.15,291.15,294.15
9189600,0,294.41644,291.34735,295.63055,294.15,291.15,294.15
9190200,0,294.12234,291.30005,295.74362,294.15,291.15,294.15
9190800,0,294.41068,291.2579,295.86642,294.15,291.15,294.15
9191400,0,294.15936,291.22113,296.00024,294.15,291.15,294.15
9192000,25000,293.97278,291.18857,296.14117,294.15,291.15,294.15
9192600,0,294.29022,291.15958,296.28714,294.15,291.15,294.15
9193200,0,294.1115,291.13467,296.4367,294.15,291.15,294.15
9193800,0,294.48416,291.11252,296.58704,294.15,291.15,294.15
9194400,0,294.29056,291.09338,296.7381,294.15,291.15,294.15
9195000,0,294.14728,291.0771,296.88953,294.15,291.15,294.15
9195600,25000,294.03503,291.06287,297.04092,294.15,291.15,294.15
9196200,0,294.4152,291.05093,297.19156,294.15,291.15,294.15
9196800,0,294.2743,291.49374,297.3415,294.15,291.15,294.15
9197400,0,294.17236,291.43787,297.4898,294.15,291.15,294.15
9198000,0,294.09927,291.38806,297.63614,294.15,291.15,294.15
9198600,25000,294.04398,291.34457,297.78134,294.15,291.15,294.15
9199200,0,294.46954,291.30823,297.92557,294.15,291.15,294.15
9199800,0,294.36697,291.27917,298.068,294.15,291.15,294.15
9200400,0,294.28818,291.25497,298.20746,294.15,291.15,294.15
9201000,0,294.2274,291.23492,298.34338,294.15,291.15,294.15
9201600,0,294.18256,291.219,298.4744,294.15,291.15,294.15
9202200,0,294.15036,291.2069,298.59964,294.15,291.15,294.15
9202800,0,294.12857,291.1983,298.71854,294.15,291.15,294.15
9203400,0,294.1161,291.193,298.83078,294.15,291.15,294.15
9204000,0,294.10934,291.19034,298.93555,294.15,291.15,294.15
9204600,0,294.10873,291.19046,299.03308,294.15,291.15,294.15
9205200,0,294.11227,291.19275,299.12363,294.15,291.15,294.15
9205800,0,294.12,291.1972,299.20737,294.15,291.15,294.15
9206400,0,294.131,291.20352,299.28476,294.15,291.15,294.15
9207000,0,294.145,291.21152,299.35608,294.15,291.15,294.15
9207600,0,294.16165,291.22113,299.42157,294.15,291.15,294.15
9208200,0,294.18045,291.23206,299.48227,294.15,291.15,294.15
9208800,0,294.20145,291.2443,299.53793,294.15,291.15,294.15
9209400,0,294.22406,291.2577,299.5885,294.15,291.15,294.15
9210000,0,294.24802,291.27216,299.63278,294.15,291.15,294.15
9210600,0,294.27277,291.28754,299.66794,294.15,291.15,294.15
9211200,0,294.29785,291.30374,299.6928,294.15,291.15,294.15
9211800,0,294.3228,291.32065,299.70575,294.15,291.15,294.15
9212400,0,294.3471,291.3382,299.70688,294.15,291.15,294.15
9213000,0,294.3703,291.3563,299.69553,294.15,291.15,294.15
9213600,0,294.39188,291.37485,299.67352,294.15,291.15,294.15
9214200,0,294.4113,291.3938,299.64325,294.15,291.15,294.15
9214800,0,294.42825,291.41306,299.60745,294.15,291.15,294.15
9215400,0,294.4425,291.43256,299.56723,294.15,291.15,294.15
9216000,0,294.45398,291.45224,299.52298,294.15,291.15,294.15
9216600,0,294.46216,291.47205,299.47488,294.15,291.15,294.15
9217200,0,294.46698,291.4919,299.4224,294.15,291.15,294.15
9217800,0,294.4678,291.5117,299.36438,294.15,291.15,294.15
9218400,0,294.46487,291.5314,299.3012,294.15,291.15,294.15
9219000,0,294.45813,291.55106,299.23294,294.15,291.15,294.15
9219600,0,294.44675,291.57047,299.15982,294.15,291.15,294.15
9220200,0,294.431,291.5897,299.0818,294.15,291.15,294.15
9220800,0,294.411,291.6087,298.9988,294.15,291.15,294.15
9221400,0,294.38666,291.6275,298.91144,294.15,291.15,294.15
9222000,0,294.35785,291.64578,298.82068,294.15,291.15,294.15
9222600,0,294.32468,291.66376,298.7258,294.15,291.15,294.15
9223200,0,294.2871,291.68143,298.62677,291.15,291.15,291.15
9223800,0,294.1643,291.6986,298.44263,291.15,291.15,291.15
9224400,0,294.05243,291.71506,298.27362,291.15,291.15,291.15
9225000,0,293.94788,291.73093,298.11673,291.15,291.15,291.15
9225600,0,293.84973,291.74615,297.9716,291.15,291.15,291.15
9226200,0,293.75516,291.7609,297.83438,291.15,291.15,291.15
9226800,0,293.6643,291.7751,297.7057,291.15,291.15,291.15
9227400,0,293.5785,291.78857,297.58575,291.15,291.15,291.15
9228000,0,293.49765,291.80142,297.47452,291.15,291.15,291.15
9228600,0,293.4215,291.8135,297.36996,291.15,291.15,291.15
9229200,0,293.34995,291.8249,297.27243,291.15,291.15,291.15
9229800,0,293.28223,291.8355,297.17996,291.15,291.15,291.15
9230400,0,293.21832,291.84537,297.0927,291.15,291.15,291.15
9231000,0,293.15738,291.85446,297.00922,291.15,291.15,291.15
9231600,0,293.09943,291.86276,296.92963,291.15,291.15,291.15
9232200,0,293.04376,291.87033,296.8529,291.15,291.15,291.15
9232800,0,292.99014,291.87714,296.77878,291.15,291.15,291.15
9233400,0,292.93817,291.88318,296.70667,291.15,291.15,291.15
9234000,0,292.88766,291.8885,296.6364,291.15,291.15,291.15
