Datetime,Qheat_injection_W,Qheat_losses_W,Critical_temp_K,Critical_press_drop_Pa
495000.00,241234,3795.34,322.736,-245489
495900.00,236771,3797.73,322.726,-236059
496800.00,233565,3797.78,322.72,-229521
497700.00,231329,3798.24,322.711,-225017
498600.00,229574,3798.17,322.711,-221517
499500.00,228236,3798.34,322.708,-218868
500400.00,227149,3798.28,322.706,-216729
501300.00,226326,3798.41,322.705,-215116
502200.00,225665,3798.39,322.703,-213826
503100.00,225135,3798.41,322.703,-212794
504000.00,224651,3798.33,322.702,-211855
504900.00,224173,3798.22,322.701,-210931
505800.00,223697,3798.12,322.7,-210013
506700.00,223248,3798.07,322.699,-209149
507600.00,222850,3798.04,322.698,-208383
508500.00,222521,3798.04,322.697,-207750
509400.00,222214,3797.99,322.695,-207162
510300.00,213748,3789.93,322.68,-191438
511200.00,185077,3730.92,322.628,-142998
512100.00,162110,3777.8,322.532,-108809
513000.00,162367,3782.82,322.526,-108809
513900.00,156196,3744.99,322.503,-100621
514800.00,142881,3748.58,322.442,-83884
515700.00,152088,3776.85,322.516,-94991.3
516600.00,149455,3771.79,322.474,-91748.8
517500.00,147288,3772.08,322.458,-89053.7
518400.00,145401,3771.71,322.453,-86716.3
519300.00,143766,3771.58,322.444,-84715.4
520200.00,142270,3771.14,322.437,-82905.8
521100.00,140897,3770.81,322.43,-81263.9
522000.00,139588,3770.29,322.423,-79714.6
522900.00,138386,3770.09,322.416,-78302.9
523800.00,137307,3769.85,322.41,-77047.2
524700.00,136336,3769.67,322.405,-75925.1
