DateTime,Qheating_building_W,Tair_zoneNorth_K,Tair_zoneCore_K,Tair_zoneSouth_K
2.47812e+07,4328.1104,294.14783,291.64575,295.5794
2.47818e+07,4413.8896,294.14777,291.63745,295.5173
2.47824e+07,4499.4927,294.14774,291.62872,295.45886
2.4783e+07,4584.7964,294.14767,291.6196,295.4036
2.47836e+07,4669.4688,294.14764,291.61008,295.35132
2.47842e+07,4754.087,294.1476,291.60022,295.30136
2.47848e+07,4838.79,294.14755,291.59003,295.25342
2.47854e+07,4923.428,294.14752,291.57947,295.2073
2.4786e+07,5007.852,294.14746,291.5686,295.16293
2.47866e+07,5091.9116,294.14743,291.5574,295.12015
2.47872e+07,5175.458,294.1474,291.54587,295.07883
2.47878e+07,5258.3403,294.14734,291.53403,295.0388
2.47884e+07,5340.41,294.1473,291.52188,294.99997
2.4789e+07,5421.517,294.14728,291.5094,294.9622
2.47896e+07,5501.512,294.14722,291.4966,294.92535
2.47902e+07,5578.412,294.1472,291.48352,294.8895
2.47908e+07,5654.0435,294.14716,291.4704,294.85437
2.47914e+07,5728.7,294.1471,291.4572,294.81995
2.4792e+07,5802.4595,294.14706,291.444,294.7862
2.47926e+07,5875.3994,294.14703,291.4308,294.75308
2.47932e+07,5947.5967,294.147,291.41748,294.7206
2.47938e+07,6019.1294,294.14697,291.40414,294.6887
2.47944e+07,6090.074,294.14694,291.39075,294.65735
2.4795e+07,6160.509,294.14688,291.3773,294.62653
2.47956e+07,6230.5103,294.14685,291.36377,294.5962
2.47962e+07,6300.1563,294.14682,291.35016,294.56635
2.47968e+07,6369.524,294.1468,291.3365,294.53693
2.47974e+07,6437.132,294.14676,291.32275,294.50793
2.4798e+07,6502.191,294.14673,291.30908,294.4794
2.47986e+07,6564.7266,294.1467,291.29553,294.4513
2.47992e+07,6625.5454,294.14667,291.28214,294.42358
2.47998e+07,6686.4556,294.14664,291.26886,294.39633
2.48004e+07,6749.389,294.1466,291.25565,294.3694
2.4801e+07,6815.489,294.14658,291.24234,294.34262
2.48016e+07,6882.774,294.1465,291.22885,294.31598
2.48022e+07,6948.934,294.14648,291.2151,294.28946
2.48028e+07,7012.446,294.14645,291.20096,294.26315
2.48034e+07,7073.1816,294.14642,291.18655,294.23712
2.4804e+07,7131.3584,294.1464,291.1721,294.21146
2.48046e+07,7188.0957,294.14636,291.15768,294.18622
2.48052e+07,7504.322,294.14633,291.14987,294.16144
2.48058e+07,8198.449,294.14633,291.14987,294.1497
2.48064e+07,8345.675,294.1463,291.14984,294.14963
2.4807e+07,8482.2,294.14627,291.14984,294.1496
2.48076e+07,8610.222,294.14627,291.14984,294.14957
2.48082e+07,8735.569,294.14624,291.1498,294.14954
2.48088e+07,8863.195,294.1462,291.1498,294.1495
2.48094e+07,8994.879,294.1462,291.1498,294.14944
2.481e+07,9126.258,294.14618,291.1498,294.1494
2.48106e+07,9255.972,294.14615,291.14978,294.14938
2.48112e+07,9382.794,294.14615,291.14978,294.14935
2.48118e+07,9505.499,294.14612,291.14978,294.1493
2.48124e+07,9623.41,294.14612,291.14978,294.14926
2.4813e+07,9737.131,294.1461,291.14975,294.14923
2.48136e+07,9845.765,294.14606,291.14975,294.1492
2.48142e+07,9955.518,294.14606,291.14975,294.14917
2.48148e+07,10072.599,294.14603,291.14975,294.14914
2.48154e+07,10203.216,294.14603,291.14972,294.1491
2.4816e+07,10354.885,294.146,291.14972,294.14908
2.48166e+07,10526.555,294.14597,291.14972,294.14902
2.48172e+07,10684.815,294.14594,291.1497,294.149
2.48178e+07,10792.945,294.1459,291.1497,294.14896
2.48184e+07,10814.224,294.1459,291.1497,294.14896
2.4819e+07,10711.929,294.14594,291.1497,294.14896
2.48196e+07,10475.522,294.146,291.14972,294.14902
2.48202e+07,10130.408,294.1461,291.14972,294.1491
2.48208e+07,9669.452,294.14618,291.14975,294.14923
2.48214e+07,9105.569,294.14627,291.14975,294.14938
2.4822e+07,8491.911,294.1464,291.14978,294.14957
2.48226e+07,5375.0615,294.1475,291.14978,294.201
2.48232e+07,5112.9014,294.1476,291.1498,294.2609
2.48238e+07,4880.478,294.14774,291.1498,294.32858
2.48244e+07,4709.414,294.1478,291.1498,294.39673
2.4825e+07,4600.4507,294.14786,291.14984,294.45795
2.48256e+07,4546.2334,294.14786,291.14984,294.50674
2.48262e+07,4516.2476,294.14786,291.14984,294.5434
2.48268e+07,4502.1396,294.1479,291.14984,294.56985
2.48274e+07,4497.1235,294.1479,291.14984,294.58813
2.4828e+07,4494.4116,294.1479,291.14987,294.60022
2.48286e+07,4487.461,294.1479,291.14987,294.60852
2.48292e+07,4482.1216,294.1479,291.14987,294.6135
2.48298e+07,4476.1255,294.1479,291.14987,294.61563
2.48304e+07,4464.6963,294.1479,291.14987,294.6159
2.4831e+07,4443.057,294.1479,291.14987,294.61533
2.48316e+07,4406.4316,294.14792,291.14987,294.61484
2.48322e+07,4350.043,294.14795,291.14987,294.61542
2.48328e+07,4269.1143,294.14798,291.14987,294.61807
2.48334e+07,4158.8677,294.14804,291.14987,294.62378
2.4834e+07,4014.5269,294.1481,291.14987,294.6335
2.48346e+07,3790.392,294.1482,291.14987,294.64792
2.48352e+07,3498.3557,294.14835,291.14987,294.6686
2.48358e+07,3291.0803,294.14844,291.1499,294.69724
2.48364e+07,3143.5613,294.14847,291.14993,294.73328
2.4837e+07,3030.7932,294.1485,291.15,294.77637
2.48376e+07,3007.4407,294.14847,291.15005,294.826
2.48382e+07,3034.6204,294.14847,291.15012,294.88168
2.48388e+07,3046.7466,294.14847,291.1502,294.94305
2.48394e+07,3017.701,294.14847,291.1503,295.0096
2.484e+07,2921.3652,294.14853,291.15042,295.08093
2.48406e+07,2731.6216,294.14862,291.15054,295.1565
2.48412e+07,2422.3513,294.14877,291.15067,295.23593
2.48418e+07,1967.4371,294.14902,291.1508,295.31873
2.48424e+07,1340.7611,294.14932,291.15094,295.40448
2.4843e+07,516.2065,294.14975,291.15112,295.4927
2.48436e+07,0,294.15027,291.15128,295.58292
2.48442e+07,0,294.1509,291.15146,295.67474
2.48448e+07,0,294.15173,291.15164,295.76767
2.48454e+07,0,294.15268,291.15182,295.86127
2.4846e+07,0,294.15378,291.152,295.95508
2.48466e+07,0,294.15506,291.15222,296.04865
2.48472e+07,416.68375,294.14978,291.16922,296.1413
2.48478e+07,366.57187,294.1498,291.20123,296.22708
2.48484e+07,352.54373,294.1498,291.23157,296.29712
2.4849e+07,359.19907,294.1498,291.25977,296.34735
2.48496e+07,373.57553,294.1498,291.2855,296.38226
2.48502e+07,391.9533,294.1498,291.30887,296.40683
2.48508e+07,417.7263,294.14978,291.33008,296.42395
2.48514e+07,457.91782,294.14978,291.34933,296.43564
2.4852e+07,513.64734,294.14975,291.367,296.44238
2.48526e+07,586.536,294.14972,291.38315,296.44296
2.48532e+07,678.2049,294.14966,291.3977,296.436
2.48538e+07,790.27527,294.1496,291.41068,296.4203
2.48544e+07,924.3683,294.14954,291.42212,296.39447
2.4855e+07,1088.9851,294.14944,291.43213,296.357
2.48556e+07,1275.7911,294.14935,291.43985,296.3081
2.48562e+07,1470.2853,294.14926,291.44553,296.25037
2.48568e+07,1658.0656,294.14917,291.44946,296.18634
2.48574e+07,1824.73,294.14908,291.45193,296.11862
2.4858e+07,1955.8759,294.14902,291.45325,296.0498
2.48586e+07,2056.6868,294.14896,291.45374,295.98206
2.48592e+07,2152.105,294.14893,291.45355,295.91672
2.48598e+07,2243.3992,294.14886,291.45276,295.8538
2.48604e+07,2331.7725,294.14883,291.4513,295.7933
2.4861e+07,2418.4282,294.14877,291.44922,295.7353
2.48616e+07,2504.57,294.14874,291.44647,295.67975
2.48622e+07,4661.823,294.14764,291.44315,295.54926
2.48628e+07,5397.6294,294.14728,291.43918,295.43118
2.48634e+07,5255.953,294.14734,291.43463,295.32437
2.4864e+07,4780.7593,294.14758,291.42953,295.22775
2.48646e+07,4516.011,294.14774,291.4239,295.14026
2.48652e+07,4992.171,294.1475,291.4177,295.06073
2.48658e+07,5088.676,294.14743,291.41104,294.988
2.48664e+07,5168.4414,294.1474,291.40387,294.92084
2.4867e+07,5254.341,294.14734,291.39624,294.85843
2.48676e+07,5340.248,294.1473,291.38815,294.8
2.48682e+07,5425.8794,294.14728,291.37967,294.7451
2.48688e+07,5511.106,294.14722,291.37076,294.69336
2.48694e+07,5598.353,294.1472,291.36148,294.64453
2.487e+07,5691.895,294.14713,291.35153,294.59763
2.48706e+07,5788.828,294.1471,291.34094,294.55252
2.48712e+07,5886.2495,294.14703,291.3298,294.50903
2.48718e+07,5981.2544,294.14697,291.31818,294.46704
2.48724e+07,6070.904,294.14694,291.3061,294.42636
2.4873e+07,6155.385,294.14688,291.29373,294.38705
2.48736e+07,6238.357,294.14685,291.28104,294.3491
2.48742e+07,6320.2217,294.14682,291.26807,294.31232
2.48748e+07,6401.3784,294.14676,291.25476,294.27667
2.48754e+07,6482.2075,294.14673,291.24118,294.242
2.4876e+07,6562.419,294.1467,291.2273,294.2082
2.48766e+07,6643.1006,294.14664,291.21317,294.17517
2.48772e+07,7525.0215,294.1466,291.19876,294.1496
2.48778e+07,7738.9756,294.14658,291.1841,294.14954
2.48784e+07,7957.571,294.1465,291.1692,294.14948
2.4879e+07,8176.7036,294.14648,291.15393,294.1494
2.48796e+07,8689.785,294.14642,291.14984,294.14935
2.48802e+07,8929.169,294.1464,291.14984,294.1493
2.48808e+07,9164.885,294.14633,291.1498,294.14923
2.48814e+07,9398.103,294.1463,291.1498,294.14917
2.4882e+07,9629.087,294.14624,291.14978,294.1491
2.48826e+07,9857.833,294.1462,291.14978,294.14905
2.48832e+07,10084.153,294.14618,291.14975,294.149
2.48838e+07,10313.589,294.14612,291.14975,294.14893
2.48844e+07,10553.0205,294.1461,291.14972,294.14886
2.4885e+07,10798.491,294.14603,291.14972,294.1488
2.48856e+07,11046.046,294.14597,291.1497,294.14874
2.48862e+07,11291.77,294.14594,291.1497,294.14868
2.48868e+07,11530.229,294.14587,291.14966,294.14862
2.48874e+07,11762.541,294.14584,291.14966,294.1486
2.4888e+07,11991.549,294.14578,291.14963,294.14853
2.48886e+07,12220.093,294.14575,291.14963,294.14847
2.48892e+07,12450.396,294.1457,291.1496,294.1484
2.48898e+07,12658.965,294.14566,291.1496,294.14835
2.48904e+07,12848.254,294.14563,291.14957,294.14832
2.4891e+07,13021.098,294.1456,291.14957,294.1483
2.48916e+07,13180.326,294.14557,291.14957,294.14822
2.48922e+07,13328.771,294.14554,291.14954,294.1482
2.48928e+07,13469.267,294.1455,291.14954,294.14816
2.48934e+07,13604.642,294.14548,291.14954,294.14813
2.4894e+07,13737.7295,294.14545,291.1495,294.1481
2.48946e+07,13913.92,294.14542,291.1495,294.14807
2.48952e+07,14093.588,294.1454,291.14948,294.148
2.48958e+07,14273.565,294.14536,291.14948,294.14798
2.48964e+07,14453.291,294.14532,291.14948,294.14792
2.4897e+07,14632.203,294.1453,291.14944,294.1479
2.48976e+07,14809.741,294.14526,291.14944,294.14783
2.48982e+07,14985.344,294.1452,291.1494,294.1478
2.48988e+07,15158.449,294.14517,291.1494,294.14777
2.48994e+07,15328.497,294.14514,291.1494,294.1477
2.49e+07,15494.925,294.1451,291.14938,294.14767
2.49006e+07,15657.171,294.14508,291.14938,294.14764
2.49012e+07,15814.676,294.14505,291.14938,294.14758
2.49018e+07,15966.876,294.14502,291.14935,294.14755
2.49024e+07,16120.294,294.145,291.14935,294.14752
2.4903e+07,16275.945,294.14496,291.14935,294.1475
2.49036e+07,16430.936,294.14493,291.14935,294.14743
2.49042e+07,16582.99,294.1449,291.14932,294.1474
2.49048e+07,16729.828,294.14487,291.14932,294.14737
2.49054e+07,16859.29,294.14484,291.14932,294.14734
2.4906e+07,16959.145,294.14484,291.1493,294.1473
2.49066e+07,17025.86,294.1448,291.1493,294.1473
2.49072e+07,17041.854,294.1448,291.1493,294.14728
2.49078e+07,16989.541,294.14484,291.1493,294.1473
2.49084e+07,16851.336,294.14487,291.1493,294.14734
2.4909e+07,12185.44,294.14603,291.1493,294.14853
2.49096e+07,10842.154,294.14633,291.1493,294.1489
2.49102e+07,11371.843,294.1462,291.14932,294.14874
2.49108e+07,12324.892,294.14597,291.14932,294.1485
2.49114e+07,12251.696,294.14597,291.14932,294.14853
2.4912e+07,11666.575,294.14618,291.14932,294.14862
2.49126e+07,12018.302,294.14618,291.14932,294.14844
2.49132e+07,7746.1206,294.14676,291.14932,294.15298
2.49138e+07,11121.332,294.1463,291.14932,294.14877
2.49144e+07,11014.137,294.14633,291.14932,294.1488
2.4915e+07,10915.307,294.14636,291.14932,294.1488
2.49156e+07,10827.996,294.1464,291.14932,294.14883
2.49162e+07,10753.219,294.14642,291.14932,294.14883
2.49168e+07,10690.564,294.14642,291.14932,294.14883
2.49174e+07,10642.393,294.14645,291.14932,294.14886
2.4918e+07,10614.234,294.14645,291.14932,294.14886
2.49186e+07,10611.784,294.14645,291.14932,294.14886
2.49192e+07,10640.739,294.14645,291.14932,294.14883
2.49198e+07,10706.798,294.14645,291.14932,294.14883
2.49204e+07,10808.763,294.14642,291.14932,294.1488
2.4921e+07,10929.874,294.1464,291.14932,294.14877
2.49216e+07,11054.477,294.14636,291.14932,294.14874
2.49222e+07,11166.923,294.14636,291.14932,294.1487
2.49228e+07,11251.567,294.14633,291.1493,294.14868
2.49234e+07,11297.066,294.14633,291.1493,294.14865
2.4924e+07,11303.98,294.14633,291.1493,294.14865
2.49246e+07,11267.472,294.14636,291.1493,294.14868
2.49252e+07,11110.469,294.1464,291.1493,294.1487
2.49258e+07,10548.983,294.14645,291.1493,294.14893
2.49264e+07,9535.018,294.1466,291.1493,294.1493
2.4927e+07,8170.878,294.14676,291.1493,294.1498
2.49276e+07,7434.3877,294.1469,291.14932,294.1515
2.49282e+07,7051.108,294.1471,291.14935,294.18088
2.49288e+07,6708.0063,294.14722,291.14938,294.2633
2.49294e+07,6416.046,294.14734,291.1494,294.36285
2.493e+07,6187.43,294.14743,291.14944,294.47058
2.49306e+07,6012.67,294.14752,291.14944,294.5803
2.49312e+07,5854.3843,294.14758,291.14948,294.68777
2.49318e+07,5703.396,294.14764,291.1495,294.79022
2.49324e+07,5556.066,294.14767,291.1495,294.88583
2.4933e+07,5405.515,294.14774,291.14954,294.9755
2.49336e+07,5268.653,294.1478,291.14954,295.05267
2.49342e+07,5152.022,294.14783,291.14957,295.11526
2.49348e+07,5055.7397,294.1479,291.14957,295.16428
2.49354e+07,4979.923,294.1479,291.1496,295.20065
2.4936e+07,4924.6885,294.14792,291.1496,295.22546
2.49366e+07,4890.153,294.14792,291.14963,295.23972
2.49372e+07,4856.042,294.14792,291.14963,295.25732
2.49378e+07,4858.1777,294.14792,291.14963,295.2654
2.49384e+07,4899.8853,294.1479,291.14966,295.2608
2.4939e+07,4975.555,294.14783,291.14966,295.24463
2.49396e+07,5079.578,294.14777,291.14966,295.218
2.49402e+07,5206.344,294.1477,291.14966,295.18207
2.49408e+07,5350.2437,294.14764,291.14966,295.13797
2.49414e+07,5505.6665,294.14755,291.14966,295.08682
2.4942e+07,5667.0034,294.1475,291.14966,295.0298
2.49426e+07,5828.6445,294.1474,291.14966,294.96793
2.49432e+07,5984.9805,294.14734,291.14966,294.90247
2.49438e+07,6130.4014,294.14725,291.14966,294.83447
2.49444e+07,6259.298,294.1472,291.14963,294.7651
2.4945e+07,6362.814,294.14716,291.14963,294.6956
2.49456e+07,6433.6323,294.14713,291.14963,294.62964
2.49462e+07,6497.371,294.1471,291.14963,294.56833
2.49468e+07,6556.7666,294.14706,291.14963,294.5112
2.49474e+07,6614.555,294.14703,291.14963,294.45773
2.4948e+07,6673.474,294.147,291.14963,294.40753
2.49486e+07,8410.366,294.14615,291.14963,294.28326
2.49492e+07,8818.258,294.14594,291.1496,294.1719
2.49498e+07,11448.053,294.1459,291.1496,294.1487
2.49504e+07,11644.93,294.14587,291.1496,294.14865
2.4951e+07,11836.92,294.14584,291.1496,294.1486
2.49516e+07,12024.058,294.1458,291.1496,294.14853
2.49522e+07,12207.428,294.14578,291.14957,294.1485
2.49528e+07,12394.524,294.14575,291.14957,294.14844
2.49534e+07,12583.654,294.14572,291.14957,294.14838
2.4954e+07,12771.061,294.1457,291.14954,294.14832
2.49546e+07,12956.541,294.14566,291.14954,294.1483
2.49552e+07,13129.091,294.14563,291.14954,294.14822
2.49558e+07,13283.586,294.1456,291.14954,294.1482
2.49564e+07,13423.361,294.14557,291.1495,294.14813
2.4957e+07,13551.75,294.14554,291.1495,294.1481
2.49576e+07,13672.088,294.14554,291.1495,294.14807
2.49582e+07,13787.708,294.1455,291.14948,294.14804
2.49588e+07,13901.946,294.1455,291.14948,294.148
2.49594e+07,14018.8,294.14548,291.14948,294.14798
2.496e+07,14138.245,294.14545,291.14944,294.14795
2.49606e+07,14253.83,294.14545,291.14944,294.14792
2.49612e+07,14367.362,294.14542,291.14944,294.1479
2.49618e+07,14480.65,294.1454,291.1494,294.14786
2.49624e+07,14595.503,294.1454,291.1494,294.14783
2.4963e+07,14713.728,294.14536,291.1494,294.1478
2.49636e+07,14836.299,294.14532,291.1494,294.14777
2.49642e+07,14964.991,294.14532,291.14938,294.14774
2.49648e+07,15097.335,294.1453,291.14938,294.1477
2.49654e+07,15230.226,294.14526,291.14938,294.14767
2.4966e+07,15360.56,294.14523,291.14935,294.14764
2.49666e+07,15485.232,294.1452,291.14935,294.1476
2.49672e+07,15601.14,294.1452,291.14935,294.14758
2.49678e+07,15705.178,294.14517,291.14935,294.14755
2.49684e+07,15794.242,294.14517,291.14932,294.14752
2.4969e+07,15865.2295,294.14514,291.14932,294.14752
2.49696e+07,15915.034,294.14514,291.14932,294.1475
2.49702e+07,15968.634,294.14514,291.14932,294.1475
2.49708e+07,15989.524,294.14514,291.14932,294.1475
2.49714e+07,15989.795,294.14514,291.14932,294.1475
2.4972e+07,15981.537,294.14514,291.14932,294.1475
2.49726e+07,15976.839,294.14514,291.14932,294.1475
2.49732e+07,15987.792,294.14514,291.1493,294.1475
2.49738e+07,16026.484,294.14514,291.1493,294.14746
2.49744e+07,16105.009,294.14514,291.1493,294.14746
2.4975e+07,16204.704,294.1451,291.1493,294.14743
2.49756e+07,16296.104,294.14508,291.1493,294.1474
2.49762e+07,16379.634,294.14508,291.1493,294.14737
2.49768e+07,16455.656,294.14505,291.14926,294.14737
2.49774e+07,16524.535,294.14505,291.14926,294.14734
2.4978e+07,16586.63,294.14505,291.14926,294.14734
2.49786e+07,16642.307,294.14502,291.14926,294.1473
2.49792e+07,16691.926,294.14502,291.14926,294.1473
2.49798e+07,16739.805,294.14502,291.14926,294.1473
2.49804e+07,16790.182,294.145,291.14923,294.14728
2.4981e+07,16842.447,294.145,291.14923,294.14728
2.49816e+07,16896.063,294.145,291.14923,294.14728
2.49822e+07,16950.488,294.14496,291.14923,294.14725
2.49828e+07,17005.186,294.14496,291.14923,294.14725
2.49834e+07,17059.615,294.14496,291.1492,294.14722
2.4984e+07,17113.24,294.14496,291.1492,294.14722
2.49846e+07,17165.521,294.14493,291.1492,294.1472
2.49852e+07,17215.92,294.14493,291.1492,294.1472
2.49858e+07,17263.896,294.14493,291.1492,294.1472
2.49864e+07,17308.912,294.14493,291.1492,294.14716
2.4987e+07,17350.428,294.1449,291.1492,294.14716
2.49876e+07,17387.906,294.1449,291.14917,294.14716
2.49882e+07,17420.809,294.1449,291.14917,294.14713
2.49888e+07,17448.596,294.1449,291.14917,294.14713
2.49894e+07,17488.207,294.1449,291.14917,294.14713
2.499e+07,17536.781,294.1449,291.14917,294.1471
2.49906e+07,17584.197,294.14487,291.14917,294.1471
2.49912e+07,17625.898,294.14487,291.14917,294.14706
2.49918e+07,17657.328,294.14487,291.14914,294.14706
2.49924e+07,17673.928,294.14487,291.14914,294.14706
2.4993e+07,17671.143,294.14487,291.14914,294.14706
2.49936e+07,17644.414,294.1449,291.14914,294.14706
2.49942e+07,17589.184,294.1449,291.14914,294.14706
2.49948e+07,17500.898,294.14493,291.14914,294.1471
2.49954e+07,13236.324,294.146,291.14914,294.14816
2.4996e+07,11943.093,294.14633,291.14914,294.1485
2.49966e+07,12456.266,294.1462,291.14914,294.14838
2.49972e+07,13610.924,294.1459,291.1491,294.1481
2.49978e+07,14242.161,294.14575,291.1491,294.14795
2.49984e+07,13358.555,294.146,291.1491,294.14816
2.4999e+07,13146.804,294.14603,291.1491,294.14822
2.49996e+07,12794.113,294.14612,291.14914,294.1483
2.50002e+07,12346.347,294.14624,291.14917,294.14838
2.50008e+07,11864.622,294.14633,291.1492,294.1485
2.50014e+07,11413.497,294.14645,291.14923,294.1486
2.5002e+07,11065.342,294.14655,291.14923,294.14865
2.50026e+07,10808.09,294.1466,291.14923,294.1487
2.50032e+07,10574.137,294.14667,291.14926,294.14877
2.50038e+07,10360.3955,294.1467,291.14926,294.1488
2.50044e+07,10163.779,294.14676,291.14926,294.14883
2.5005e+07,9981.201,294.14682,291.14926,294.1489
2.50056e+07,9810.333,294.14685,291.1493,294.14893
2.50062e+07,9649.045,294.14688,291.1493,294.14896
2.50068e+07,9494.228,294.14694,291.1493,294.149
2.50074e+07,9345.732,294.14697,291.1493,294.14902
2.5008e+07,9203.409,294.147,291.14932,294.14902
2.50086e+07,9067.109,294.14703,291.14932,294.14905
2.50092e+07,8936.682,294.1471,291.14932,294.14908
2.50098e+07,8811.978,294.14713,291.14932,294.1491
2.50104e+07,8692.849,294.14716,291.14935,294.14914
2.5011e+07,8579.144,294.1472,291.14935,294.14914
2.50116e+07,8470.714,294.14722,291.14935,294.14917
2.50122e+07,8367.409,294.14722,291.14935,294.1492
2.50128e+07,8263.205,294.14725,291.14935,294.1492
2.50134e+07,8160.5117,294.14728,291.14935,294.14923
2.5014e+07,8069.63,294.1473,291.14938,294.14923
2.50146e+07,7992.5996,294.14734,291.14938,294.14926
2.50152e+07,7931.4614,294.14734,291.14938,294.14926
2.50158e+07,7888.2554,294.14737,291.14938,294.14926
2.50164e+07,7865.0205,294.14737,291.14938,294.14926
2.5017e+07,7863.7974,294.14737,291.1494,294.14926
2.50176e+07,7886.625,294.14737,291.1494,294.14926
2.50182e+07,7935.5435,294.14737,291.1494,294.14923
2.50188e+07,8012.593,294.14734,291.1494,294.1492
2.50194e+07,8119.812,294.1473,291.1494,294.14917
2.502e+07,8226.872,294.1473,291.1494,294.14914
2.50206e+07,8325.952,294.14728,291.1494,294.1491
2.50212e+07,8430.127,294.14725,291.14938,294.14908
2.50218e+07,8538.306,294.14725,291.14938,294.14905
2.50224e+07,8649.4,294.14722,291.14938,294.14902
2.5023e+07,8762.319,294.1472,291.14938,294.149
2.50236e+07,8875.973,294.14716,291.14938,294.14896
2.50242e+07,8976.196,294.14713,291.14938,294.14896
2.50248e+07,9061.493,294.14713,291.14938,294.14893
