Time [s],T office north [K],T office south [K],T corridor [K],heating power office north [W],heating power office south [W],heating power corridor [W],cooling power office north [W],cooling power office south [W],cooling power corridor [W]
235800,293.14783,293.14767,290.1514,17278.83,17216.643,0,0,0,0
236400,293.1471,293.1469,290.15192,17305.35,17244.668,0,0,0,0
237000,293.14725,293.1471,290.15265,17331.25,17272.014,0,0,0,0
237600,293.14795,293.1478,290.15353,17350.947,17293.084,0,0,0,0
238200,292.86346,292.86484,290.04233,0,0,491.3597,0,0,0
238800,292.5675,292.57062,289.98642,0,0,1445.5216,0,0,0
239400,292.31207,292.31628,289.992,0,0,2427.5215,0,0,0
240000,292.08832,292.09366,290.04395,0,0,3133.0193,0,0,0
240600,291.8943,291.90067,290.1155,0,0,3413.9905,0,0,0
241200,291.72586,291.73315,290.18063,0,0,3290.5007,0,0,0
241800,291.579,291.58704,290.22235,0,0,2886.1968,0,0,0
242400,291.45004,291.4587,290.23267,0,0,2385.2146,0,0,0
243000,291.33612,291.34534,290.2151,0,0,1964.4124,0,0,0
243600,291.23474,291.2444,290.1811,0,0,1738.7452,0,0,0
244200,291.1438,291.15378,290.1448,0,0,1736.5525,0,0,0
244800,291.06143,291.07172,290.11774,0,0,1912.2092,0,0,0
245400,290.98624,290.99673,290.10635,0,0,2174.0176,0,0,0
246000,290.9169,290.92758,290.1105,0,0,2424.028,0,0,0
246600,290.85236,290.8632,290.12512,0,0,2592.5242,0,0,0
247200,290.79178,290.8027,290.14322,0,0,2651.7598,0,0,0
247800,290.73447,290.74548,290.15848,0,0,2612.9045,0,0,0
248400,290.67996,290.69104,290.1669,0,0,2514.2852,0,0,0
249000,290.6279,290.639,290.16736,0,0,2404.6328,0,0,0
249600,290.57813,290.58926,290.16165,0,0,2324.78,0,0,0
250200,290.5305,290.54166,290.15305,0,0,2296.2842,0,0,0
250800,290.48483,290.496,290.14493,0,0,2319.5266,0,0,0
251400,290.4409,290.45206,290.1397,0,0,2378.5894,0,0,0
252000,290.39838,290.40952,290.13824,0,0,2450.3308,0,0,0
252600,290.35687,290.36798,290.1399,0,0,2513.9556,0,0,0
253200,290.31595,290.32706,290.14313,0,0,2558.3452,0,0,0
253800,290.2753,290.28635,290.1464,0,0,2582.4536,0,0,0
254400,290.2347,290.24576,290.14868,0,0,2591.757,0,0,0
255000,290.1942,290.20523,290.1496,0,0,2594.3816,0,0,0
255600,290.1539,290.16486,290.1493,0,0,2597.8176,0,0,0
256200,290.114,290.1249,290.14835,0,0,2606.6492,0,0,0
256800,290.07477,290.08563,290.1474,0,0,2621.6138,0,0,0
257400,290.03635,290.04715,290.14682,0,0,2640.5442,0,0,0
258000,289.9987,290.0095,290.14673,0,0,2660.4497,0,0,0
258600,289.96173,289.97244,290.14694,0,0,2679.3335,0,0,0
259200,289.92517,289.93585,290.14713,0,0,2696.752,0,0,0
259800,289.8887,289.89935,290.14706,0,0,2714.1663,0,0,0
260400,289.85223,289.8628,290.1468,0,0,2733.3538,0,0,0
261000,289.81567,289.8262,290.1464,0,0,2754.718,0,0,0
261600,289.77905,289.78952,290.1461,0,0,2777.6504,0,0,0
262200,289.74234,289.75278,290.14584,0,0,2802.0588,0,0,0
262800,289.70554,289.7159,290.14572,0,0,2826.8074,0,0,0
263400,289.66864,289.67896,290.1457,0,0,2852.053,0,0,0
264000,289.6316,289.64185,290.14575,0,0,2876.762,0,0,0
264600,289.5944,289.6046,290.1459,0,0,2900.9746,0,0,0
265200,289.55707,289.56723,290.14612,0,0,2924.3904,0,0,0
265800,289.5425,289.53265,290.1464,2121.8647,567.3747,2946.1821,0,0,0
266400,289.6825,289.62488,290.14664,6630.7847,5553.668,2966.5022,0,0,0
267000,289.92307,289.8491,290.14685,9074.452,8662.111,2985.6328,0,0,0
267600,290.16388,290.101,290.1469,9281.655,9469.408,3004.128,0,0,0
268200,290.33057,290.295,290.14688,7828.903,8385.38,3022.7947,0,0,0
268800,290.3917,290.38712,290.1467,5659.0576,6301.3647,3042.3308,0,0,0
269400,290.35596,290.37567,290.1465,3686.6558,4179.493,3063.0876,0,0,0
270000,290.26068,290.29184,290.14633,2519.1345,2737.7507,3085.0154,0,0,0
270600,290.15283,290.18228,290.1462,2339.954,2282.453,3107.7537,0,0,0
271200,290.07074,290.08932,290.14615,2960.08,2714.432,3130.8105,0,0,0
271800,290.03375,290.03857,290.14618,3986.9697,3677.4094,3153.735,0,0,0
272400,290.04108,290.03445,290.14627,5007.0747,4743.348,3176.2324,0,0,0
273000,290.0781,290.06525,290.14636,5724.3457,5571.276,3198.2112,0,0,0
273600,290.125,290.1117,290.14642,6019.58,5989.5366,3219.7554,0,0,0
274200,290.16446,290.15497,290.14645,5937.742,6001.348,3241.0598,0,0,0
274800,290.18613,290.1824,290.14645,5629.7817,5736.061,3262.385,0,0,0
275400,290.18765,290.18942,290.1464,5279.241,5376.741,3283.9573,0,0,0
276000,290.17386,290.17905,290.14633,5036.29,5089.6772,3305.849,0,0,0
276600,290.15347,290.15945,290.14633,4975.4355,4973.5894,3327.9268,0,0,0
277200,290.13504,290.13965,290.14636,5088.311,5041.581,3349.885,0,0,0
277800,290.12393,290.12607,290.14642,5312.5366,5242.715,3371.3718,0,0,0
278400,290.12167,290.12134,290.14658,5569.0713,5499.1265,3392.094,0,0,0
279000,290.1269,290.12476,290.14673,5788.966,5736.3022,3411.9106,0,0,0
279600,290.1362,290.13336,290.14685,5928.6646,5901.2827,3430.8926,0,0,0
280200,290.1457,290.14322,290.14694,5979.989,5976.015,3449.3147,0,0,0
280800,290.15244,290.15097,290.14694,5964.6055,5975.652,3467.563,0,0,0
281400,290.1551,290.15485,290.1469,5919.309,5934.456,3486.0134,0,0,0
282000,290.15366,290.15448,290.14685,5881.7305,5890.8267,3504.9026,0,0,0
282600,290.1494,290.15082,290.14676,5879.2603,5876.17,3524.2573,0,0,0
283200,290.14453,290.14587,290.14673,5921.644,5905.8516,3543.9282,0,0,0
283800,290.14072,290.1416,290.1467,6001.133,5976.616,3563.6846,0,0,0
284400,290.13892,290.1392,290.14673,6099.9146,6072.346,3583.309,0,0,0
285000,290.6591,290.65887,290.25522,38942.4,38916.492,3032.9617,0,0,0
285600,291.7422,291.74234,290.30786,48000,48000,2107.144,0,0,0
286200,292.6372,292.63818,290.30026,48000,48000,1170.6771,0,0,0
286800,293.29974,293.30127,290.24896,47284.348,47275.484,509.3126,0,0,0
287400,293.6979,293.69928,290.1797,42742.965,42720.813,259.2493,0,0,0
288000,293.80652,293.8074,290.1174,36799.277,36768.25,401.24374,0,0,0
288600,293.70248,293.70346,290.07925,31552.523,31514.223,802.6627,0,0,0
289200,293.49677,293.5006,290.07138,28087.604,28021.62,1281.834,0,0,0
289800,293.28745,293.29855,290.08942,26562.574,26411.215,1673.7693,0,0,0
290400,293.1371,293.1604,290.12213,26513.746,26175.053,1876.0227,0,0,0
291000,293.06705,293.10815,290.15622,27216.697,26539.13,1869.1155,0,0,0
291600,293.06757,293.1268,290.1811,27998.572,26812.36,1700.1504,0,0,0
292200,293.11063,293.17352,290.19144,28431.904,26668.814,1453.8804,0,0,0
292800,293.1668,293.21597,290.18762,28361.277,26119.346,1218.0732,0,0,0
293400,293.21442,293.2434,290.17422,27838.814,25306.758,1056.4888,0,0,0
294000,293.24188,293.2525,290.15756,27035.836,24389.605,994.9516,0,0,0
294600,293.2471,293.2403,290.14346,26154.732,23544.602,1022.94415,0,0,0
295200,293.2356,293.21442,290.13556,25358.572,22916.652,1105.5657,0,0,0
295800,293.21643,293.1885,290.13483,24730.97,22538.145,1199.3855,0,0,0
296400,293.19757,293.17044,290.13983,24278.404,22338.451,1267.6005,0,0,0
297000,293.18393,293.1619,290.14777,23957.92,22224.38,1289.4219,0,0,0
297600,293.17734,293.1618,290.15558,23707.068,22121.213,1262.8187,0,0,0
298200,293.17688,293.16757,290.16095,23468.11,21974.957,1200.684,0,0,0
298800,293.1801,293.1753,290.16287,23203.346,21759.273,1123.518,0,0,0
299400,293.18427,293.18152,290.16156,22900.564,21481.916,1051.556,0,0,0
300000,293.18726,293.18454,290.15814,22568.129,21172.393,998.72516,0,0,0
300600,293.18796,293.1841,290.15417,22225.635,20862.717,969.993,0,0,0
301200,293.18634,293.181,290.15094,21894.57,20577.799,961.8976,0,0,0
301800,293.18307,293.17642,290.14926,21591.191,20332.553,965.5983,0,0,0
302400,293.17914,293.17175,290.1493,21322.975,20130.182,970.7429,0,0,0
303000,293.17548,293.168,290.1506,21088.9,19963.88,968.82355,0,0,0
303600,293.17267,293.16565,290.15253,20882.854,19822.701,955.07965,0,0,0
304200,293.1708,293.16452,290.15433,20695.336,19693.846,930.295,0,0,0
304800,293.1698,293.1642,290.15546,20518.098,19568.31,897.89453,0,0,0
305400,293.1693,293.16428,290.1556,20345.055,19441.254,863.36053,0,0,0
306000,293.16898,293.16425,290.1549,20174.232,19313.152,832.06366,0,0,0
306600,293.1685,293.1638,290.15375,20006.918,19187.648,807.47125,0,0,0
307200,293.1675,293.1627,290.15256,19847.184,19070.615,790.3719,0,0,0
307800,293.16586,293.1608,290.15173,19701.004,18969.25,779.1583,0,0,0
308400,293.1635,293.1582,290.15158,19574.775,18890.324,770.1205,0,0,0
309000,293.16068,293.15515,290.15198,19473.36,18838.504,759.4342,0,0,0
309600,293.15765,293.152,290.1527,19399.125,18815.125,744.69037,0,0,0
310200,293.1546,293.14917,290.1534,19352.445,18817.297,725.97845,0,0,0
310800,293.15152,293.14673,290.1538,19333.77,18842.469,704.3159,0,0,0
311400,293.14844,293.14462,290.15378,19343.035,18887.81,682.0239,0,0,0
312000,293.1454,293.1426,290.15332,19379.967,18951.805,661.6819,0,0,0
312600,293.14233,293.14047,290.1526,19444.441,19035.049,645.16595,0,0,0
313200,293.13937,293.13815,290.1518,19535.537,19138.818,633.07434,0,0,0
313800,293.13666,293.13574,290.1511,19651.297,19263.527,625.3271,0,0,0
314400,293.1345,293.1336,290.15067,19786.4,19407.059,620.372,0,0,0
315000,293.1332,293.1322,290.1505,19933.59,19563.563,616.5791,0,0,0
315600,293.13312,293.13196,290.1506,20082.135,19722.629,612.4921,0,0,0
316200,293.13428,293.13303,290.15082,20220.133,19871.963,607.259,0,0,0
316800,293.13657,293.13522,290.15112,20340.254,20003.746,600.5936,0,0,0
317400,293.13965,293.13837,290.1514,20436.059,20111.008,592.3442,0,0,0
318000,293.14304,293.14188,290.15164,20503.813,20189.383,582.7455,0,0,0
318600,293.146,293.145,290.15176,20545.844,20240.799,572.41705,0,0,0
319200,293.14798,293.14713,290.1517,20569.088,20272.102,562.16504,0,0,0
319800,293.14856,293.14783,290.15152,20584.08,20293.984,552.9057,0,0,0
320400,293.14764,293.14697,290.15115,20604.002,20320.086,545.5105,0,0,0
321000,293.14557,293.14493,290.15073,20639.832,20361.9,540.52405,0,0,0
321600,293.14316,293.1425,290.15033,20695.264,20423.479,537.8767,0,0,0
322200,293.1411,293.14038,290.15002,20769.217,20503.928,537.1523,0,0,0
322800,293.1401,293.1393,290.1499,20853.514,20595.014,537.35175,0,0,0
323400,293.14005,293.13928,290.1499,20940.064,20688.398,537.70734,0,0,0
324000,293.1407,293.13992,290.15,21022.156,20777.1,537.63403,0,0,0
324600,292.8766,292.8812,290.0413,0,0,1103.1731,0,0,0
325200,292.54297,292.55502,289.9881,0,0,2048.2542,0,0,0
325800,292.2534,292.27078,289.9951,0,0,3012.327,0,0,0
326400,292.00168,292.02457,290.0468,0,0,3699.4673,0,0,0
327000,291.78424,291.81195,290.1174,0,0,3968.6104,0,0,0
327600,291.59555,291.62732,290.18124,0,0,3838.0964,0,0,0
328200,291.4307,291.4659,290.22055,0,0,3440.5703,0,0,0
328800,291.28595,291.32397,290.22876,0,0,2960.949,0,0,0
329400,291.1579,291.19824,290.21042,0,0,2568.9443,0,0,0
330000,291.04367,291.08588,290.1773,0,0,2367.9392,0,0,0
330600,290.9408,290.9845,290.14255,0,0,2380.6233,0,0,0
331200,290.8473,290.89218,290.11716,0,0,2560.9058,0,0,0
331800,290.76154,290.8074,290.10696,0,0,2820.8572,0,0,0
332400,290.68225,290.72885,290.11176,0,0,3065.069,0,0,0
333000,290.60834,290.65552,290.12643,0,0,3226.0208,0,0,0
333600,290.53894,290.58658,290.14407,0,0,3279.131,0,0,0
334200,290.4733,290.52127,290.15854,0,0,3239.132,0,0,0
334800,290.41077,290.45892,290.16605,0,0,3145.7126,0,0,0
335400,290.35074,290.39908,290.16586,0,0,3045.856,0,0,0
336000,290.2928,290.34122,290.15976,0,0,2978.8862,0,0,0
336600,290.2366,290.28506,290.15082,0,0,2964.3867,0,0,0
337200,290.1819,290.23038,290.1423,0,0,3002.23,0,0,0
337800,290.12848,290.1769,290.13693,0,0,3077.4663,0,0,0
338400,290.07617,290.12454,290.1357,0,0,3165.432,0,0,0
339000,290.0248,290.0731,290.13803,0,0,3242.1458,0,0,0
339600,289.97427,290.02243,290.14224,0,0,3293.7314,0,0,0
340200,289.9244,289.9724,290.1465,0,0,3318.5254,0,0,0
340800,289.87515,289.923,290.1495,0,0,3323.3215,0,0,0
341400,289.82645,289.87415,290.15063,0,0,3319.38,0,0,0
342000,289.7783,289.82578,290.15002,0,0,3317.5916,0,0,0
342600,289.73065,289.77795,290.14825,0,0,3325.477,0,0,0
343200,289.68347,289.73056,290.1461,0,0,3346.235,0,0,0
343800,289.63666,289.68353,290.14426,0,0,3378.6533,0,0,0
344400,289.59012,289.63678,290.14328,0,0,3418.4946,0,0,0
345000,289.54385,289.5903,290.14328,0,0,3459.7356,0,0,0
345600,289.49777,289.54398,290.14413,0,0,3497.6382,0,0,0
346200,289.45374,289.49786,290.1453,478.96002,0,3527.0288,0,0,0
346800,289.54962,289.45386,290.14633,6167.607,519.952,3549.7632,0,0,0
347400,289.79614,289.5475,290.14703,9793.278,6245.2583,3568.0352,0,0,0
348000,290.0764,289.79727,290.14725,10860.897,9862.296,3584.5537,0,0,0
348600,290.2948,290.07913,290.14697,9811.541,10904.7295,3602.2664,0,0,0
349200,290.40213,290.29782,290.14633,7611.655,9827.936,3623.4849,0,0,0
349800,290.3959,290.4044,290.14557,5312.693,7607.831,3649.233,0,0,0
350400,290.30914,290.39685,290.14487,3708.008,5298.1147,3679.444,0,0,0
351000,290.19168,290.30872,290.14432,3153.2104,3695.5742,3713.167,0,0,0
351600,290.09006,290.19043,290.14404,3565.9207,3151.1897,3748.7495,0,0,0
352200,290.03235,290.08865,290.1441,4576.3267,3576.7961,3784.269,0,0,0
352800,290.02432,290.03137,290.14447,5729.9063,4596.7495,3817.9272,0,0,0
353400,290.05447,290.0242,290.14505,6654.2285,5752.0254,3848.3547,0,0,0
354000,290.10242,290.05505,290.1457,7156.0615,6671.595,3874.8743,0,0,0
354600,290.14825,290.1033,290.14627,7230.1787,7166.264,3897.725,0,0,0
355200,290.1786,290.1492,290.14664,7003.408,7233.0044,3918.072,0,0,0
355800,290.1883,290.17926,290.14673,6658.043,6998.9453,3937.644,0,0,0
356400,290.17993,290.18854,290.14648,6365.1494,6650.248,3958.2808,0,0,0
357000,290.16104,290.1797,290.14603,6233.7197,6359.0996,3981.4917,0,0,0
357600,290.14053,290.16046,290.1455,6291.02,6232.7446,4007.88,0,0,0
358200,290.12537,290.1398,290.1451,6496.318,6296.328,4036.8943,0,0,0
358800,290.11893,290.12473,290.14493,6773.251,6507.824,4067.2659,0,0,0
359400,290.1209,290.11847,290.14496,7043.351,6789.422,4097.647,0,0,0
360000,290.12845,290.1207,290.14514,7250.9526,7061.858,4127.014,0,0,0
360600,290.13776,290.12848,290.14542,7374.6685,7269.6064,4154.851,0,0,0
361200,290.14548,290.13794,290.14563,7424.5356,7391.7915,4181.204,0,0,0
361800,290.14972,290.14572,290.14578,7430.363,7439.4224,4206.553,0,0,0
362400,290.15018,290.14993,290.14584,7426.934,7443.218,4231.546,0,0,0
363000,290.14783,290.15027,290.14578,7441.842,7438.7646,4256.755,0,0,0
363600,290.1443,290.1477,290.1457,7489.557,7455.0977,4282.549,0,0,0
364200,290.14114,290.144,290.1456,7568.688,7505.3496,4308.916,0,0,0
364800,290.13934,290.14102,290.1456,7666.228,7585.699,4335.4595,0,0,0
365400,290.139,290.13943,290.1457,7767.874,7682.847,4361.5454,0,0,0
366000,290.13965,290.13925,290.14587,7862.5527,7781.441,4386.558,0,0,0
366600,290.14078,290.13998,290.1461,7946.3716,7872.6323,4410.281,0,0,0
367200,290.1418,290.14102,290.1462,8020.217,7953.71,4432.9966,0,0,0
367800,290.14255,290.14194,290.14627,8087.516,8026.2686,4455.348,0,0,0
368400,290.14285,290.14258,290.1462,8151.7593,8093.0986,4477.9546,0,0,0
369000,290.1428,290.14285,290.1461,8216.135,8157.4272,4501.165,0,0,0
369600,290.1425,290.1428,290.146,8282.896,8221.969,4525.0234,0,0,0
370200,290.1421,290.1425,290.14594,8352.964,8288.754,4549.3438,0,0,0
370800,290.1418,290.14212,290.1459,8425.898,8358.653,4573.809,0,0,0
371400,290.5323,290.53247,290.2543,42252.535,42184.137,4025.9448,0,0,0
372000,291.45905,291.4616,290.3066,48000,48000,3107.1816,0,0,0
372600,292.1883,292.1935,290.2988,48000,48000,2179.3843,0,0,0
373200,292.73743,292.74518,290.24774,48000,48000,1526.2959,0,0,0
373800,293.15802,293.1715,290.17926,47911.305,47854.445,1280.16,0,0,0
374400,293.4509,293.47452,290.1182,45583.73,45333.973,1418.9435,0,0,0
375000,293.57733,293.6194,290.08115,41788.45,41195.926,1809.3124,0,0,0
375600,293.56622,293.63773,290.07388,37941.344,36756.12,2273.3865,0,0,0
376200,293.47388,293.58136,290.092,34852.918,32756.193,2651.138,0,0,0
376800,293.3572,293.50623,290.12454,32835.23,29467.707,2842.1067,0,0,0
377400,293.25848,293.45053,290.15842,31744.611,26710.951,2823.5376,0,0,0
378000,293.19733,293.41617,290.18298,31252.674,24260.836,2643.1301,0,0,0
378600,293.174,293.37796,290.19308,31029.002,22142.867,2386.5688,0,0,0
379200,293.18048,293.3438,290.18933,30785.873,20352.154,2140.1416,0,0,0
379800,293.1945,293.24622,290.17612,30389.135,19146.385,1967.5061,0,0,0
380400,293.19418,293.05768,290.15997,29991.639,19741.406,1891.7458,0,0,0
381000,293.1966,292.96234,290.14645,29577.6,21339.295,1901.0571,0,0,0
381600,293.20148,292.96478,290.1389,29123.07,23075.59,1962.9337,0,0,0
382200,293.20697,293.0375,290.13837,28619.113,24247.504,2035.4484,0,0,0
382800,293.2116,293.13718,290.14362,28070.938,24526.541,2081.5537,0,0,0
383400,293.21484,293.2254,290.15176,27491.043,23961.777,2080.0203,0,0,0
384000,293.21634,293.27945,290.15967,26894.744,22843.217,2029.0522,0,0,0
384600,293.2162,293.29437,290.16504,26297.678,21536.23,1942.4589,0,0,0
385200,293.21475,293.2787,290.16687,25711.97,20335.254,1841.1709,0,0,0
385800,293.21237,293.24612,290.16547,25146.46,19414.627,1745.5912,0,0,0
386400,293.2093,293.2111,290.162,24607.896,18816.076,1669.4913,0,0,0
387000,293.206,293.18518,290.15796,24099.121,18470.537,1617.811,0,0,0
387600,293.20276,293.17294,290.15466,23619.543,18256.238,1587.2468,0,0,0
388200,293.19974,293.1736,290.1529,23167.537,18052.934,1569.0468,0,0,0
388800,293.19702,293.1842,290.1528,22740.586,17766.34,1552.957,0,0,0
389400,293.19424,293.19705,290.154,22338,17361.273,1530.7208,0,0,0
390000,293.19077,293.2051,290.15573,21965.125,16871.549,1498.2426,0,0,0
390600,293.18637,293.20514,290.15723,21630.432,16368.307,1456.0801,0,0,0
391200,293.18152,293.1971,290.15805,21339.271,15926.499,1408.1123,0,0,0
391800,293.17685,293.1837,290.15805,21090.959,15600.754,1359.467,0,0,0
392400,293.17325,293.1688,290.15732,20877.496,15409.644,1314.5221,0,0,0
393000,293.17114,293.15546,290.15625,20685.34,15342.746,1275.7988,0,0,0
393600,293.17014,293.14664,290.15518,20503.352,15363.956,1243.7562,0,0,0
394200,293.1694,293.14285,290.1543,20327.56,15426.649,1217.2856,0,0,0
394800,293.1683,293.14252,290.15378,20160.576,15495.55,1194.377,0,0,0
395400,293.16638,293.14334,290.15363,20009.344,15556.81,1172.7356,0,0,0
396000,293.16336,293.14227,290.15378,19886.629,15624.245,1150.307,0,0,0
396600,293.15964,293.1393,290.15396,19799.982,15719.806,1126.5433,0,0,0
397200,293.1554,293.13507,290.15402,19746.594,15849.701,1102.5195,0,0,0
397800,293.15082,293.1298,290.15387,19732.816,16024.799,1079.2272,0,0,0
398400,293.14618,293.12393,290.1535,19760.426,16251.25,1058.003,0,0,0
399000,293.14163,293.11786,290.15292,19828.328,16530.494,1039.803,0,0,0
399600,293.1372,293.1119,290.15225,19936.137,16861.932,1025.3589,0,0,0
400200,293.13272,293.10654,290.15152,20084.828,17243.24,1015.2629,0,0,0
400800,293.12744,293.10138,290.15073,20282.305,17671.89,1009.85736,0,0,0
401400,293.12164,293.09717,290.14996,20528.738,18138.973,1009.1292,0,0,0
402000,293.11658,293.09525,290.14932,20820.322,18626.35,1012.32214,0,0,0
402600,293.1146,293.0973,290.14908,21126.121,19095.314,1016.7968,0,0,0
403200,293.11703,293.1043,290.14938,21422.568,19515.113,1020.496,0,0,0
403800,293.12512,293.11652,290.15036,21658.408,19836.52,1019.3513,0,0,0
404400,293.13654,293.13104,290.1517,21808.766,20041.951,1011.41473,0,0,0
405000,293.14835,293.14438,290.15308,21851.902,20121.836,995.11475,0,0,0
405600,293.1567,293.15286,290.154,21808.912,20111.527,972.44727,0,0,0
406200,293.1601,293.1554,290.1542,21720.156,20061.303,947.20514,0,0,0
406800,293.15836,293.15253,290.1537,21632.04,20023.133,923.79126,0,0,0
407400,293.15405,293.14743,290.1527,21580.48,20030.246,905.78125,0,0,0
408000,293.14984,293.1431,290.15173,21570.842,20081.94,893.9302,0,0,0
408600,293.14746,293.1412,290.15103,21590.596,20159.371,886.9774,0,0,0
409200,293.14716,293.14185,290.15076,21618.885,20237.498,882.3698,0,0,0
409800,293.14822,293.14392,290.15088,21640.113,20299.316,877.665,0,0,0
410400,293.14948,293.146,290.15115,21649.03,20340.633,871.3234,0,0,0
411000,292.8555,292.8809,290.04282,0,0,1432.8556,0,0,0
411600,292.4958,292.56052,289.98975,0,0,2368.0776,0,0,0
412200,292.18808,292.2826,289.99677,0,0,3321.789,0,0,0
412800,291.92032,292.0442,290.04828,0,0,3999.7727,0,0,0
413400,291.68976,291.8393,290.11847,0,0,4262.3936,0,0,0
414000,291.49084,291.66183,290.1818,0,0,4127.0073,0,0,0
414600,291.31802,291.50702,290.22064,0,0,3726.8247,0,0,0
415200,291.16724,291.37106,290.22873,0,0,3245.3774,0,0,0
415800,291.03473,291.25052,290.21057,0,0,2851.4946,0,0,0
416400,290.91708,291.14255,290.1777,0,0,2647.6548,0,0,0
417000,290.81168,291.04486,290.14365,0,0,2654.4153,0,0,0
417600,290.71628,290.95563,290.11896,0,0,2822.924,0,0,0
418200,290.62915,290.87335,290.10883,0,0,3067.563,0,0,0
418800,290.54886,290.79684,290.1129,0,0,3299.9883,0,0,0
419400,290.47424,290.72513,290.1268,0,0,3454.1384,0,0,0
420000,290.40436,290.65747,290.1437,0,0,3506.075,0,0,0
420600,290.33844,290.5932,290.15762,0,0,3468.6377,0,0,0
421200,290.27588,290.53177,290.1651,0,0,3380.5776,0,0,0
421800,290.2161,290.47275,290.16553,0,0,3284.72,0,0,0
422400,290.15872,290.4158,290.16046,0,0,3215.5906,0,0,0
423000,290.1034,290.36063,290.15265,0,0,3192.0635,0,0,0
423600,290.04977,290.30695,290.14505,0,0,3215.6558,0,0,0
424200,289.99765,290.25458,290.13983,0,0,3273.8828,0,0,0
424800,289.9468,290.20334,290.13803,0,0,3346.576,0,0,0
425400,289.89713,290.15308,290.13943,0,0,3413.4097,0,0,0
426000,289.8485,290.1038,290.14294,0,0,3460.4758,0,0,0
426600,289.80087,290.0554,290.147,0,0,3482.6575,0,0,0
427200,289.75415,290.0078,290.15024,0,0,3483.966,0,0,0
427800,289.7082,289.9609,290.15182,0,0,3473.9429,0,0,0
428400,289.6628,289.91458,290.1516,0,0,3463.3171,0,0,0
429000,289.61792,289.86865,290.14996,0,0,3461.0762,0,0,0
429600,289.57333,289.82303,290.14764,0,0,3472.2034,0,0,0
430200,289.52905,289.77762,290.14554,0,0,3496.6335,0,0,0
430800,289.485,289.73245,290.14423,0,0,3529.4673,0,0,0
431400,289.48175,289.68744,290.14392,3103.71,0,3566.1565,0,0,0
432000,289.65604,289.6426,290.14444,7905.667,0,3600.3337,0,0,0
432600,289.9255,289.59796,290.14545,10353.27,0,3628.7202,0,0,0
